id	title
5270	The Cherry Orchard
5271	Harvey
5272	Gloria and Esperanza
5273	Watercolor & Criss-crossing
5274	Watercolor
5275	Criss-crossing
5276	The National Theater of the Deaf
5277	Sganarelle
5278	Sganarelle
5279	No Place to Be Somebody
5280	Our Town
5281	King Henry V
5282	The Three Sisters
5283	A Flea in Her Ear
5284	Tiny Alice
5285	A Teaspoon Every Four Hours
5286	A Way of Life
5287	Maggie Flynn
5288	Spofford
5289	The Trial of Lee Harvey Oswald
5290	Song of the Grasshopper
5291	Tonight at 8:30
5292	Fumed Oak
5293	Still Life
5294	Ways and Means
5295	A Touch of the Poet
5296	The Imaginary Invalid
5297	Of Love Remembered
5298	Those That Play the Clowns
5299	Manuela Vargas
5300	The Royal Hunt of the Sun
5301	The Owl and the Pussycat
5302	Traveller Without Luggage
5303	Blues for Mister Charlie
5304	Marathon '33
5305	The Advocate
5306	A Man for All Seasons
5307	The Garden of Sweets
5308	Jerome Robbins' Ballet: U.S.A.
5309	The Concert
5310	Afternoon of a Faun
5311	New York Export: Opus Jazz
5312	Moves
5313	"Big Fish, Little Fish"
5314	The Conquering Hero
5315	A Thurber Carnival
5316	The Fighting Cock
5317	J.B.
5318	"Say, Darling"
5319	Interlock
5320	A Shadow of My Enemy
5321	Middle of the Night
5322	The Great Sebastians
5324	A Day by the Sea
5325	Seventh Heaven
5326	The Dark Is Light Enough
5327	Portrait of a Lady
5328	Golden Boy
5329	Angna Enters
5330	Desire Under the Elms
5331	Getting Married
5332	The Little Blue Light
5333	Night Music
5334	The School for Wives
5335	L'ecole Des Femmes
5336	Mary Rose
5337	Peer Gynt
5338	The House of Bernarda Alba
5339	Twentieth Century
5340	The Cellar and the Well
5341	The Tower Beyond Tragedy
5342	The Russian People
5343	Mr. Sycamore
5344	Yesterday's Magic
5345	Papa Is All
5346	Le Meri and Natya Dancers
5347	Hope for a Harvest
5348	"Ah, Wilderness!"
5349	Flight to the West
5350	Every Man for Himself
5351	"Quiet, Please!"
5352	The World We Make
5353	My Heart's in the Highlands
5354	Dorothy Crawford
5355	Jeremiah
5356	The Merchant of Yonkers
5357	Ringside Seat
5358	I Have Been Here Before
5359	Washington Jitters
5360	Wine of Choice
5361	The Ghost of Yankee Doodle
5362	To Quito and Back
5363	Storm Over Patsy
5364	But for the Grace of God
5365	The Miner's Wife
5366	In County Kerry
5367	In a Church in Italy
5368	Love in the Balkans
5369	Prelude to Exile
5370	And Stars Remain
5371	End of Summer
5372	The Taming of the Shrew
5373	Parade
5374	The Simpleton of the Unexpected Isles
5375	Valley Forge
5376	A Sleeping Clergyman
5378	The Mask and the Face
5379	American Dream
5380	La Nativite
5381	The Miraculous Birth and the Midwives
5382	Les Trois Rois
5383	Les Trois Maries
5384	The Lamentation of the Virgin Mary
5385	The Magdalen
5386	Biography
5387	The Good Earth
5388	Too True to Be Good
5389	The Moon in the Yellow River
5390	Mourning Becomes Electra
5391	He
5392	The Way of the World
5393	Getting Married
5394	Green Grow the Lilacs
5395	Midnight
5396	Elizabeth the Queen
5397	The Garrick Gaieties
5398	Meteor
5399	The Game of Love and Death
5400	Karl and Anna
5401	Caprice
5402	Major Barbara
5403	Faust
5404	Volpone
5405	Marco Millions
5406	The Doctor's Dilemma
5407	Porgy
5408	The Second Man
5409	Right You Are If You Think You Are
5410	The Brothers Karamazov
5411	Pygmalion
5412	Juarez and Maximilian
5413	At Mrs. Beam's
5414	The Chief Thing
5415	Little Eyolf
5416	The Goat Song
5417	Merchants of Glory
5418	The Glass Slipper
5419	Arms and the Man
5420	Caesar and Cleopatra
5422	Help Yourself
5423	Class of '29
5424	Murder in the Cathedral
5425	American Holiday
5426	Through the Years
5427	East Wind
5428	Free for All
5429	Ballyhoo of 1930
5430	Luana
5431	Sweet Adeline
5432	Good Boy
5433	Golden Dawn
5434	"Punch, Judy & Company"
5435	Untitled Play
5436	Graustark
5437	The Undertow
5438	Camille
5439	The Rogers Brothers in London
5440	Sally in Our Alley
5441	The Profligate
5442	La Belle H??l??ne
5443	The Little Host
5444	Vagabondia
5445	The Old Homestead
5446	Courted Into Court
5447	The Gold Bug
5448	A Back Number
5449	Daughters of Eve
5450	The Charlatan
5453	Caught
5454	Love's Call
5455	The Handy Man
5456	Tangletoes
5457	Is Zat So?
5458	Parasites
5459	The Easy Mark
5460	Easy Street
5461	The Bride
5462	Welded
5463	Mr. Pitt
5464	The Alarm Clock
5465	The Shadow
5466	Time
5467	A Lesson in Love
5468	Home Fires
5469	Mary the 3d
5470	The Egotist
5471	The Bootleggers
5472	L'aventuriere
5473	The Monster
5474	The Rotters
5475	Broken Branches
5476	Danger
5477	Like a King
5478	The Nightcap
5479	The Ghost Between
5480	The Young Visitors
5481	The Outrageous Mrs. Palmer
5482	The Checkerboard
5483	The Tragedy of Nan
5484	Scandal
5485	The Red Dawn
5489	Keep It to Yourself
5491	Betty at Bay
5492	The Long Dash
5493	Not with My Money
5494	Another Man's Shoes
5496	A Cure for Curables
5497	What's Your Husband Doing?
5498	The Old Country
5501	Lucky O'shea
5502	The Fugitive
5503	Six Who Pass While the Lentils Boil
5504	Nevertheless
5505	The Gods of the Mountain
5506	The Trimplet
5507	The Golden Doom
5508	The Lady of the Weeping Willow Tree
5509	The Birthday of the Infanta
5510	Voices
5511	Gammer Gurton's Needle
5512	King Argimenes and the Unknown Warrior
5513	The Crier by Night
5514	The Very Naked Boy
5515	Old Lady 31
5516	Backfire
5518	A Little Bit of Fluff
5519	Yvette
5521	The Unchastened Woman
5522	The Last Laugh
5523	Three of Hearts
5524	Taking Chances
5525	A Mix-up
5527	The Only Girl
5528	The Third Party
5529	Too Many Cooks
5530	When Claudia Smiles
5531	Maria Rosa
5532	At Bay
5533	Believe Me Xantippe
5534	The Five Frankfurters
5535	The Second Mrs. Tanqueray
5536	The Rivals
5537	Much Ado About Nothing
5538	She Stoops to Conquer
5539	The Blindness of Virtue
5540	The Brute
5541	The Master of the House
5542	The Woman of It
5543	A Butterfly on the Wheel
5544	The Million
5546	Green Stockings
5547	As a Man Thinks
5548	We Can't Be as Bad as All That
5549	Drifting
5551	Mr. Preedy and the Countess
5553	Con & Co.
5554	Miss Patsy
5555	Little Eyolf
5557	A Bill of Lyric Drama
5558	Commedia Dell' Arte
5559	Ritornell
5560	"Tone Pictures and ""The White Peacock"""
5561	Pinwheel
5562	The Dybbuk
5563	The Little Clay Cart
5564	The Lion Tamer
5565	Grand Street Follies [1926]
5566	The Romantic Young Lady
5567	Three Lyric Dramas
5568	A Burmese Pwe
5569	The Apothecary
5570	Kuan Yin
5571	Grand Street Follies [1925]
5572	The Critic
5573	The Legend of the Dance
5574	Exiles
5575	Grand Street Follies [1924]
5576	This Fine-pretty World
5577	The Player Queen
5578	The Showing-up of Blanco Posnet
5579	An Arab Fantasia
5580	Buffoon
5581	The Grand Street Follies
5582	Time Is a Dream
5583	Makers of Light
5584	The Green Ring
5585	The First Man
5586	The Madras House
5587	The Emperor Jones
5588	The Married Woman
5589	Gertrude Kingston and a Visiting Company
5590	The Great Catherine
5591	Gertrude Kingston and a Visiting Company
5592	Gertrude Kingston and a Visiting Company
5593	Tethered Sheep
5594	The Maker of Dreams
5596	Sunny Days
5597	Countess Maritza
5598	Yours Truly
5599	The Spider
5600	The Shanghai Gesture
5601	"Oh, Kay!"
5602	Danton's Tod
5603	Danton's Tod
5604	Jederman
5605	A Midsummer Night's Dream
5607	The Cocoanuts
5608	The Jazz Singer
5609	Rose-Marie
5612	The Pearl of Great Price
5613	H.M.S. Pinafore
5614	Princess Flavia
5615	The Love Song
5616	The Miracle
5617	Cosi Sia
5618	La Porta Chiusa
5619	La Citta Morta
5620	Ghosts
5621	Oedipus Rex
5624	Blossom Time
5625	The Rose of Stamboul
5626	The Chocolate Soldier
5627	Twelfth Night
5628	The Taming of the Shrew
5629	The Merchant of Venice
5630	The Last Waltz
5631	Mecca
5632	Florodora
5633	Aphrodite
5635	Freedom
5637	"Yip, Yip, Yaphank"
5638	Biff! Bang!
5639	Out There
5641	Miss 1917
5642	The Century Girl
5643	The Tempest
5644	Ned Wayburn's Town Topics
5645	Pilate's Daughter
5646	Joseph and His Brethren
5647	The Daughter of Heaven
5648	The Garden of Allah
5649	The Blue Bird
5650	Noah's Flood / Nice Wanton
5651	Noah's Flood / Nice Wanton
5652	Noah's Flood / Nice Wanton
5653	The Arrow Maker
5654	Nobody's Daughter
5655	The Piper
5656	Vanity Fair
5657	Old Heidelberg
5658	Old Heidelberg
5659	Mary Magdalene
5660	The Thunderbolt
5661	The Merry Wives of Windsor
5662	The Blue Bird
5663	Beethoven
5664	The Winter's Tale
5665	Brand
5666	Sister Beatrice
5667	A Son of the People
5668	The Witch
5669	Twelfth Night
5670	Liz the Mother
5671	Don
5672	The Nigger
5673	Strife
5674	The Cottage in the Air
5675	Antony and Cleopatra
5676	Everywoman
5678	Betsy
5679	The Wife Hunters
5681	Miss Jack
5682	A Country Girl
5683	The Balkan Princess
5684	The Paradise of Mahomet
5685	The Girl and the Kaiser
5686	Tillie's Nightmare
5687	The Yankee Girl
5688	Old Dutch
5689	The Chocolate Soldier
5690	The Rose of Algeria
5691	A Broken Idol
5692	The Beauty Spot
5693	The Return of Eve
5694	A Woman of Impulse
5695	Three Twins
5696	The Girl Behind the Counter
5697	Anna Karenina
5698	The Orchid
5699	Widower's Houses
5700	The Road to Yesterday
5701	About Town
5702	The Great Decide
5703	"George Washington, Jr."
5704	Coming Thro' the Rye
5705	Carmen
5706	Sapho
5707	The Labyrinth
5708	Fritz in Tammany Hall
5709	The Rollicking Girl
5710	The Chosen People
5711	The Woman in the Case
5712	Woodland
5713	Lew Dockstader's Minstrels
5714	The School Girl
5715	The Spellbinder
5716	The Girl from Kay's
5717	The Proud Prince
5718	Captain Dieppe
5719	The Knickerbocker Girl
5720	John Henry
5721	Pretty Peggy
5722	Mr. Pickwick
5723	Julius Caesar
5724	A Cigarette Maker's Romance / Rouget De L'isle
5725	A Cigarette Maker's Romance / Rouget De L'isle
5726	A Cigarette Maker's Romance / Rouget De L'isle
5727	The Children of Kings
5728	The Only Way
5729	The Emerald Isle
5730	The Defender
5731	Dolly Varden
5732	Beaucaire
5733	Beaucaire
5734	The New Yorkers
5735	Tom Moore
5736	The Brixton Burglary
5737	The Prima Donna
5738	The Girl from Up There
5739	Cashel Byron
5740	Sold and Paid for
5741	Arizona
5742	The Cadet Girl
5743	Quo Vadis
5744	Little Nell and the Marchioness
5745	Madame Butterfly
5746	Naughty Anthony
5747	A Greek Slave
5748	Children of the Ghetto
5749	An Arabian Girl and 40 Thieves
5750	That Man
5751	By the Sad Sea Waves
5752	The Reverend Griffith Davenport
5753	The Little Host
5754	The Ragged Regiment
5755	The French Maid
5756	The Girl from Paris
5757	A Parlor Match
5758	The Heart of Maryland
5759	Pudd'n-head Wilson
5760	Charlotte Corday
5761	Rob Roy
5762	Napoleon Bonaparte
5763	Arms and the Man
5764	Legs Diamond
5765	The Georgian State Dance Company
5766	Macbeth
5767	Rodney Dangerfield on Broadway!
5768	Virsky's Ukrainian State Dance Company
5769	Podrecca Puppet Theatre Company
5770	La Serva Amorosa
5771	Il Berretto a Songali
5772	Pulcinella
5773	La Serva Padrona
5774	Smokey Robinson Plus Jean Carne
5775	Flamenco Puro
5776	Rags
5777	Tango Argentino
5778	Grind
5779	Oliver!
5780	Merlin
5781	A Doll's Life
5782	Sugar Babies
5783	The Utter Glory of Morrissey Hall
5784	Sarav??
5785	Platinum
5786	Timbuktu!
5787	Lou Rawls on Broadway
5790	1600 Pennsylvania Avenue
5791	The Skin of Our Teeth
5792	As You Like It
5794	Jesus Christ Superstar
5795	Man of La Mancha
5796	Ari
5797	The Mexicans Are Coming
5798	Coco
5799	Dear World
5800	Marlene Dietrich
5801	I'm Solomon
5802	Les Ballets Africains
5803	Illya Darling
5804	A Joyful Noise
5805	On a Clear Day You Can See Forever
5806	Fade Out - Fade In
5808	Rugantino
5810	My Fair Lady
5811	Plain and Fancy
5813	Ankles Aweigh
5814	Hit the Trail
5815	The Girl in Pink Tights
5816	Hazel Flagg
5817	Oedipus Tyrannus
5818	Electra
5819	Iolanthe
5820	Trial by Jury & H.M.S. Pinafore
5821	H.M.S. Pinafore
5822	Trial by Jury
5823	The Pirates of Penzance
5824	The Mikado
5825	Three Wishes for Jamie
5826	Two on the Aisle
5827	Bless You All
5829	"Texas, Li'l Darlin'"
5830	All for Love
5831	"Original Ballet Russe, Colonel De Basil's"
5832	Ballet Russe de Monte Carlo
5833	Romeo and Juliet
5834	Banjo Eyes
5836	Knights of Song
5837	Sweet River
5838	Calling All Stars
5839	Mike Downstairs
5840	The Guide
5841	How to Be a Jewish Mother
5842	This Was Burlesque
5843	Strange Interlude
5845	"Look, We've Come Through"
5846	Becket
5847	Toys in the Attic
5848	A Lovely Light
5849	Detective Story
5850	Jenny Kissed Me
5851	Set My People Free
5853	Harvest of Years
5855	How I Wonder
5856	State of the Union
5857	The Hasty Heart
5858	Snafu
5859	Love on Leave
5861	"Run, Little Chillun"
5863	Jason
5864	Theatre
5865	All Men Are Alike
5866	My Fair Ladies
5867	Night of Love
5868	Fledgling
5869	Love for Love
5870	Grey Farm
5871	I Know What I Like
5872	Lew Leslie's Blackbirds of 1939
5873	The Coggerers
5874	Good Hunting
5875	Waltz in Goose Step
5876	30 Days Hath September
5877	Whiteoaks
5878	Who's Who
5879	Sunup to Sundown
5880	Western Waters
5881	Too Many Heroes
5882	The Amazing Dr. Clitterhouse
5883	An Enemy of the People
5884	Eight Bells
5885	It's a Wise Child
5886	Riddle Me This
5887	The Show Off
5888	The Budget
5889	Never No More
5890	Miss Gulliver Travels
5891	Enemy Within
5892	Old Man Murphy
5893	A Regular Guy
5894	Perfectly Scandalous
5895	Doctor X
5896	The Inspector General
5897	Bad Girl
5898	Virtue's Bed
5899	Troyka
5900	City Haul
5901	Hot Chocolates
5902	Messin' Around
5903	Appearances
5904	Deep Harlem
5905	To-night at 12
5906	By Request
5907	Goin' Home
5908	Whispering Friends
5909	A Distant Drum
5910	Los Angeles
5911	The Plough and the Stars
5912	Weather Clear-track Fast
5913	Blood Money
5914	Kempy
5915	Wall Street
5916	The Noose
5917	The Home Towners
5918	American Born
5919	The Morning After
5920	His Queen
5921	The Backslapper
5922	The Devil Within
5923	Houses of Sand
5924	Out of Step
5925	The Bully
5926	The Fake
5927	High Stakes
5928	Cobra
5929	Across the Street
5930	The Song and Dance Man
5931	Sancho Panza
5932	The Crooked Square
5933	So This Is London
5934	The Rubicon
5935	Fedora
5936	The Voice from the Minaret
5937	The Varying Shore
5938	The Six-Fifty
5939	The Man in the Making
5940	The Poppy God
5941	The Tavern
5942	Nemesis
5943	The Meanest Man in the World
5944	Crooked Gamblers
5945	Clarence
5946	Friendly Enemies
5947	Nancy Lee
5948	Democracy's King
5949	The Master
5950	The Indestructible Wife
5951	The Pipes of Pan
5952	The Rescuing Angel
5953	"Good Night, Paul"
5954	The Deluge
5955	Our Betters
5956	Shirley Kaye
5957	Pollyanna
5958	The Cinderella Man
5959	Bunny
5960	Under Fire
5962	The Show Shop
5963	The Big Idea
5964	A Perfect Lady
5965	The Heart of a Thief
5966	The Dummy
5967	Lady Windermere's Fan
5968	As You Like It
5969	The Taming of the Shrew
5970	Twelfth Night
5971	What Would You Do?
5972	A Little Water on the Side
5974	The Fight
5975	The Poor Little Rich Girl
5976	Nan
5977	The High Road
5978	The Trial Marriage
5979	Honest Jim Blunt
5981	The Right to Be Happy
5982	Frou-frou
5983	The Lady of Dreams
5984	The Return from Jerusalem
5985	The Price
5986	Snobs
5987	Nobody's Widow
5988	The Deserters
5989	The Spendthrift
5990	A Lucky Star
5991	The Next of Kin
5992	Arsene Lupin
5993	The Builder of Bridges
5994	On the Eve
5995	An American Widow
5996	Disengaged
5997	The Third Degree
5998	Lady Frederick
5999	Pierre of the Plains
6000	The Offenders
6001	The Call of the North
6002	Love's Comedy
6003	The Honor of the Family
6004	Her Sister
6005	The Chorus Lady
6006	Classmates
6007	The Lion and the Mouse
6008	Brewster's Millions
6009	The Hypocrites
6010	The American Lord
6011	The Duel
6012	The Heir to the Hoorah
6013	A Blot in the 'scutcheon
6014	The Lady Shore
6015	The Land of Heart's Desire / Kathleen Ni Houlihan / the Hour Glass
6016	My Milliner's Bill / Marietta / the Hour Glass
6017	Kathleen Ni Houlihan
6018	The Land of Heart's Desire / in a Balcony
6019	Strongheart
6020	Sunday
6021	Letty
6022	Camille
6023	Cousin Kate
6024	Man Proposes
6025	Ranson's Folly
6026	The Marriage of Kitty
6027	Billy Elliot: The Musical
6028	August: Osage County
6029	Coram Boy
6030	High Fidelity
6031	Dirty Rotten Scoundrels
6032	The Boy from Oz
6034	Jerome Robbins' Broadway
6035	Chess
6036	Cabaret
6037	The Mystery of Edwin Drood
6038	Dreamgirls
6039	They're Playing Our Song
6040	Chapter Two
6041	Comedy with Music
6042	Anna Christie
6043	Mark Twain Tonight!
6044	Pippin
6045	Lost in the Stars
6046	On the Town
6047	Two by Two
6048	Minnie's Boys
6049	A Patriot for Me
6050	Zorba
6051	Fiddler on the Roof
6052	Oliver!
6053	Carnival!
6055	Destry Rides Again
6056	Jamaica
6057	The Most Happy Fella
6058	Silk Stockings
6060	John Murray Anderson's Almanac
6061	Wish You Were Here
6062	Call Me Madam
6063	Peter Pan
6064	Miss Liberty
6066	Annie Get Your Gun
6067	Song of Norway
6069	One Touch of Venus
6071	Let's Face It!
6072	Louisiana Purchase
6073	Too Many Girls
6074	Leave It to Me!
6076	Between the Devil
6077	Orchids Preferred
6078	Frederika
6079	Hamlet
6080	On Your Toes
6081	Jubilee
6082	Panic
6083	Nowhere Bound
6084	Say When
6085	Saluta
6087	Let 'Em Eat Cake
6088	Of Thee I Sing
6089	Flying Colors
6090	The Laugh Parade
6092	The Gang's All Here
6093	Babes in Toyland
6094	Princess Charming
6095	Sons O' Guns
6096	The New Moon
6097	Sunny Days
6099	"Oh, Kay!"
6100	Deep River
6101	The Merry World
6102	Sweetheart Time
6103	Rose-Marie
6106	Night Lodging
6107	Mistress of the Inn
6108	Ivanov
6109	The Cherry Orchard
6110	In the Claws of Life
6111	An Enemy of the People
6112	Enough Stupidity in Every Wise Man
6113	Uncle Vanya
6114	The Death of Pazukhin
6115	Tsar Fyodor Ivanovitch
6116	The Brothers Karamazoff
6117	Mary Jane Mckane
6118	A Gala Tribute to Joshua Logan
6119	A Celebration of Richard Rodgers
6120	Gratefully Yours
6121	Of V We Sing
6122	Searching for the Sun
6123	This Our House
6124	Mother Sings
6125	Few Are Chosen
6126	Riddle Me This
6127	Ten Nights in a Barroom
6128	Savage Rhythm
6129	Caught Wet
6130	After Tomorrow
6131	As Husbands Go
6132	That's Gratitude
6133	Ada Beats the Drum
6134	Those We Love
6135	Salt Water
6136	Week-end
6137	Strange Interlude
6138	Four Walls
6139	The Silver Cord
6140	Ned Mccobb's Daughter
6142	Edwin and Angelina
6143	The Sicilian Romance / Roman Father / Devil Upon Two Sticks
6144	The Sicilian Romance / Roman Father / Devil Upon Two Sticks
6145	The Sicilian Romance / Roman Father / Devil Upon Two Sticks
6146	The Sicilian Romance / Roman Father / Devil Upon Two Sticks
6147	Tammany / the Agreeable Surprise
6148	Tammany / the Agreeable Surprise
6149	Tammany / the Agreeable Surprise
6150	Needs Must
6151	Notoriety / the Agreeable Suprise
6152	Notoriety / the Agreeable Suprise
6153	The Archers
6154	The Winter's Tale
6155	Julius Caesar
6156	The Merry Wives of Windsor
6157	May Day in Town
6158	Much Ado About Nothing
6159	As You Like It
6160	The Critic
6161	The School for Scandal
6162	The Rivals
6163	She Stoops to Conquer
6164	King John
6165	Macbeth
6166	"King Henry IV, Part I"
6167	The Merchant of Venice
6168	The Taming of the Shrew
6169	Cymbeline
6170	The Azuma Kabuki Dancers and Musicians
6171	Sherlock Holmes
6172	Carnival in Flanders
6173	John Brown's Body
6174	Jose Greco
6175	Slavenska-Franklin Co.
6176	Buttrio Square
6177	Venus Observed
6179	Don Juan in Hell
6181	Out of This World
6182	The Grand Ballet
6183	"Kiss Me, Kate"
6184	Heaven on Earth
6185	Inside U.S.A.
6186	Patience
